nr;temperature_indoor;temperature_outdoor;door
1144;15.04;12.80;0
1145;15.04;12.80;0
1146;15.04;12.80;0
1147;15.04;12.80;0
1148;15.04;12.80;0
1149;15.04;12.80;0
1150;15.04;12.80;0
1151;15.04;12.80;0
1152;15.36;12.80;0
1153;15.36;12.80;0
1154;15.36;12.80;0
1155;15.36;12.80;0
1156;15.36;12.80;0
1157;15.36;12.80;0
1158;15.36;12.80;0
1159;15.36;12.80;0
1160;15.36;12.80;0
1161;15.36;12.80;0
1162;15.36;12.80;0
1163;15.36;12.80;0
1164;15.36;12.80;0
1165;15.36;12.80;0
1166;15.36;12.80;0
1167;15.36;12.80;0
1168;15.36;12.80;0
1169;15.36;12.80;0
1170;15.36;12.80;0
1171;15.36;12.80;0
1172;15.36;12.80;0
1173;15.36;12.48;0
1174;15.36;12.80;0
1175;15.36;12.48;0
1176;15.36;12.80;0
1177;15.36;12.48;0
1178;15.36;12.80;0
1179;15.36;12.48;0
1180;15.04;12.80;0
1181;15.04;12.48;0
1182;15.36;12.80;0
1183;15.04;12.48;0
1184;15.04;12.80;0
1185;15.04;12.48;0
1186;15.04;12.48;0
1187;15.04;12.48;0
1188;15.36;12.48;0
1189;15.36;12.48;0
1190;15.36;12.80;0
1191;15.36;12.48;0
1192;15.36;12.80;0
1193;15.36;12.80;0
1194;15.36;12.80;0
1195;15.36;12.80;0
1196;15.36;12.80;0
1197;15.36;12.80;0
1198;15.36;12.80;0
1199;15.36;12.80;0
1200;15.36;12.80;0
1201;15.36;12.80;0
1202;15.36;12.80;0
1203;15.36;12.80;0
1204;15.36;12.80;0
1205;15.36;12.80;0
1206;15.36;12.80;0
1207;15.36;12.80;0
1208;15.36;12.80;0
1209;15.36;12.80;0
1210;15.36;12.80;0
1211;15.36;12.80;0
1212;15.36;12.80;0
1213;15.36;12.80;0
1214;15.36;12.80;0
1215;15.36;12.80;0
1216;15.36;12.80;0
1217;15.68;12.80;0
1218;15.68;12.80;0
1219;15.68;12.80;0
1220;15.68;12.80;0
1221;15.68;12.80;0
1222;15.68;13.12;0
1223;15.68;12.80;0
1224;15.68;13.12;0
1225;15.68;13.12;0
1226;15.68;13.12;0
1227;15.68;13.12;0
1228;16.00;13.12;0
1229;16.00;13.12;0
1230;16.32;13.12;0
1231;16.64;13.12;0
1232;16.64;13.12;0
1233;16.64;13.12;0
1234;16.96;13.12;0
1235;16.96;13.12;0
1236;16.96;13.12;0
1237;16.96;13.12;0
1238;17.28;13.12;0
1239;17.28;13.12;1
1240;17.28;13.12;1
1241;17.60;13.12;1
1242;17.60;13.12;1
1243;17.60;13.12;1
1244;17.60;13.12;0
1245;17.92;13.44;0
1246;17.92;13.44;0
1247;17.92;13.44;0
1248;17.92;13.44;0
1249;17.60;13.44;0
1250;17.60;13.76;0
1251;17.60;13.44;0
1252;17.60;13.76;0
1253;17.60;13.44;0
1254;17.60;13.76;0
1255;17.60;13.44;0
1256;17.60;13.76;0
1257;17.60;13.76;0
1258;17.60;13.76;0
1259;17.60;13.76;0
1260;17.92;13.76;0
1261;17.60;13.76;0
1262;17.60;14.08;0
1263;17.60;14.08;0
1264;17.60;14.08;0
1265;17.60;14.08;0
1266;17.60;14.08;0
1267;17.60;13.76;0
1268;17.60;13.76;0
1269;17.60;13.76;0
1270;17.60;13.76;0
1271;17.60;13.76;0
1272;17.60;13.76;0
1273;17.60;13.76;0
1274;17.60;13.76;0
1275;17.92;13.76;0
1276;17.92;14.08;0
1277;17.92;13.76;0
1278;17.92;14.08;1
1279;17.60;14.08;0
1280;17.60;14.08;0
1281;17.60;13.76;0
1282;17.92;14.08;0
1283;17.92;13.76;0
1284;17.92;13.76;0
1285;17.92;13.76;0
1286;17.92;13.76;0
1287;17.92;14.08;0
1288;18.24;14.08;0
1289;18.56;14.08;0
1290;18.56;14.40;0
1291;18.56;14.40;0
1292;18.88;14.72;0
1293;18.88;14.72;0
1294;18.88;14.72;0
1295;18.56;14.40;0
1296;18.56;14.40;0
1297;18.56;14.40;0
1298;18.56;14.40;0
1299;18.24;14.08;0
1300;18.24;14.08;0
1301;18.24;13.76;0
1302;18.24;13.76;0
1303;17.92;13.76;0
1304;17.92;13.76;0
1305;17.92;13.76;0
1306;17.92;13.76;0
1307;17.92;13.76;0
1308;17.92;13.76;0
1309;17.92;13.76;0
1310;17.92;13.76;0
1311;17.92;13.76;0
1312;17.92;13.76;0
1313;17.92;13.76;0
1314;17.92;13.76;0
1315;17.92;13.76;0
1316;17.92;13.76;0
1317;17.92;13.76;0
1318;17.92;13.76;0
1319;17.92;13.76;0
1320;18.24;13.76;0
1321;18.24;13.76;0
1322;18.24;13.76;0
1323;18.24;13.76;0
1324;18.24;13.76;0
1325;18.24;13.76;0
1326;18.24;13.76;0
1327;18.24;13.76;0
1328;18.24;13.76;0
1329;18.24;13.76;0
1330;18.24;13.76;0
1331;18.24;13.76;0
1332;18.24;13.76;0
1333;18.24;13.76;0
1334;18.24;13.76;0
1335;18.24;13.76;0
1336;18.24;13.76;0
1337;18.24;13.76;0
1338;18.24;14.08;0
1339;18.24;13.76;0
1340;18.24;14.08;0
1341;18.24;14.08;0
1342;18.24;14.08;0
1343;18.24;14.08;0
1344;18.56;14.08;0
1345;18.56;14.08;0
1346;18.56;14.08;0
1347;18.88;14.40;0
1348;19.20;14.72;0
1349;19.20;14.72;0
1350;19.52;15.04;0
1351;19.52;15.36;0
1352;19.84;15.68;0
1353;19.84;15.68;0
1354;20.16;16.00;0
1355;20.16;16.00;0
1356;20.48;16.32;0
1357;20.48;16.32;0
1358;20.80;16.64;0
1359;20.80;16.96;0
1360;20.80;16.96;0
1361;21.12;17.28;0
1362;21.12;17.28;0
1363;21.12;17.28;0
1364;21.12;17.28;0
1365;21.44;17.28;0
1366;21.12;17.28;0
1367;21.12;16.96;0
1368;21.12;16.64;0
1369;20.80;16.64;0
1370;20.80;16.32;0
1371;20.80;16.00;0
1372;20.80;16.32;0
1373;21.12;16.32;0
1374;21.44;16.96;0
1375;21.44;16.96;0
1376;21.44;16.96;0
1377;21.76;17.28;0
1378;21.44;16.96;0
1379;21.44;16.64;0
1380;21.12;16.32;0
1381;21.12;16.32;0
1382;21.44;16.32;0
1383;21.44;16.64;0
1384;21.76;16.64;0
1385;22.08;16.96;0
1386;22.08;16.96;0
1387;22.08;17.28;0
1388;22.40;17.28;0
1389;22.40;17.60;0
1390;22.72;17.60;0
1391;22.72;17.60;0
1392;23.04;17.92;0
1393;23.04;17.92;0
1394;23.36;18.24;0
1395;23.36;18.56;0
1396;23.68;18.56;0
1397;23.68;18.56;0
1398;24.00;18.88;0
1399;24.00;18.56;0
1400;23.68;18.56;0
1401;23.68;18.56;0
1402;23.68;17.92;0
1403;23.36;17.60;0
1404;23.36;17.28;0
1405;23.04;16.96;0
1406;23.04;16.64;0
1407;23.36;16.96;0
1408;23.68;16.96;0
1409;24.00;17.28;0
1410;24.00;17.60;0
1411;24.32;17.92;0
1412;24.00;17.92;0
1413;24.00;17.60;0
1414;24.00;17.92;0
1415;24.00;17.92;0
1416;24.00;17.60;0
1417;23.68;17.28;0
1418;23.68;17.28;0
1419;23.68;17.28;0
1420;24.00;17.60;0
1421;24.00;17.28;0
1422;24.00;17.28;0
1423;23.68;16.96;0
1424;23.68;16.96;0
1425;23.68;16.64;0
1426;23.36;16.64;0
1427;23.36;16.32;0
1428;23.36;16.32;0
1429;23.36;16.32;0
1430;23.04;16.00;0
1431;23.04;16.00;0
1432;23.04;16.00;0
1433;23.04;16.00;0
1434;23.04;16.00;1
1435;23.04;15.68;1
1436;22.72;16.00;1
1437;23.04;16.00;1
1438;22.72;16.00;0
1439;22.72;16.00;0
1440;22.72;16.00;0
1441;23.04;16.32;0
1442;23.04;16.64;0
1443;23.36;16.96;0
1444;23.68;17.28;0
1445;23.68;17.60;0
1446;24.00;17.60;0
1447;23.68;17.28;0
1448;23.36;16.96;0
1449;23.68;17.28;0
1450;23.68;17.28;0
1451;24.00;17.60;0
1452;24.00;17.92;0
1453;24.32;18.24;0
1454;24.32;18.56;0
1455;24.64;18.56;0
1456;24.64;18.56;0
1457;24.64;18.56;0
1458;24.96;18.56;0
1459;24.96;18.56;0
1460;25.28;18.88;0
1461;25.60;18.88;0
1462;25.60;19.20;0
1463;25.28;18.88;0
1464;24.96;18.56;0
1465;24.64;18.24;0
1466;24.64;17.92;0
1467;24.32;17.60;0
1468;24.32;17.60;0
1469;24.32;17.28;0
1470;24.00;16.96;0
1471;24.00;16.96;0
1472;24.00;17.28;0
1473;24.00;16.96;0
1474;24.00;16.96;0
1475;24.00;17.28;0
1476;24.32;17.60;0
1477;24.32;17.60;0
1478;24.00;17.60;0
1479;24.00;17.28;0
1480;23.68;17.28;0
1481;23.68;17.28;0
1482;23.68;17.28;0
1483;24.00;17.28;0
1484;24.00;17.28;0
1485;23.68;17.28;0
1486;24.00;17.28;0
1487;24.32;17.60;0
1488;24.64;18.24;0
1489;24.64;18.56;0
1490;24.64;18.88;0
1491;24.32;18.56;0
1492;24.32;18.24;0
1493;24.00;17.60;0
1494;23.68;17.60;0
1495;23.68;17.28;0
1496;23.68;16.96;0
1497;23.36;16.96;0
1498;23.36;16.64;0
1499;23.36;16.96;0
1500;24.00;17.92;0
1501;24.00;18.56;0
1502;24.00;18.56;0
1503;24.00;18.24;0
1504;24.00;18.56;0
1505;24.32;19.52;0
1506;24.64;19.84;0
1507;24.64;20.48;0
1508;24.96;21.12;0
1509;24.96;21.76;0
1510;25.28;22.08;0
1511;24.64;20.80;0
1512;24.96;21.44;0
1513;25.28;22.08;0
1514;25.28;22.40;0
1515;25.28;23.04;0
1516;25.60;23.36;0
1517;25.92;23.68;0
1518;25.60;23.04;0
1519;25.60;22.08;0
1520;25.28;21.12;0
1521;24.96;20.16;0
1522;24.96;19.52;0
1523;24.64;18.88;0
1524;24.96;19.84;0
1525;24.64;19.20;0
1526;24.64;18.88;0
1527;24.64;18.56;0
1528;24.64;19.52;0
1529;24.64;18.88;0
1530;24.32;18.56;0
1531;24.32;18.24;0
1532;24.00;17.92;0
1533;24.00;17.60;0
1534;24.00;17.60;0
1535;24.00;17.28;0
1536;24.00;17.28;0
1537;24.32;18.56;0
1538;24.32;19.20;0
1539;24.32;19.52;0
1540;24.32;18.88;0
1541;24.00;18.56;0
1542;24.00;17.92;0
1543;24.32;18.88;0
1544;24.96;20.80;0
1545;24.96;21.76;0
1546;24.96;21.76;0
1547;24.64;20.80;0
1548;24.64;20.16;0
1549;24.32;19.20;0
1550;24.64;20.16;0
1551;24.96;21.44;0
1552;24.96;21.12;0
1553;24.96;20.48;0
1554;24.96;20.48;0
1555;25.28;22.08;0
1556;25.28;22.08;0
1557;25.60;22.72;0
1558;25.92;23.68;0
1559;25.92;24.32;0
1560;26.24;25.28;0
1561;26.56;25.28;0
1562;26.24;24.64;0
1563;25.92;23.04;0
1564;25.60;21.76;0
1565;25.28;20.80;0
1566;25.28;20.48;0
1567;25.60;21.12;0
1568;25.92;22.08;0
1569;25.92;22.40;0
1570;26.24;23.04;0
1571;26.24;23.04;0
1572;26.24;22.72;0
1573;26.24;22.40;0
1574;26.24;22.72;0
1575;26.56;23.04;0
1576;26.56;23.36;0
1577;26.56;23.68;0
1578;26.88;24.00;0
1579;26.88;24.00;0
1580;26.88;24.00;0
1581;27.20;24.00;0
1582;27.20;24.00;0
1583;27.20;24.32;0
1584;27.52;24.64;0
1585;27.84;24.64;0
1586;27.84;24.64;0
1587;27.52;24.00;0
1588;27.52;23.68;0
1589;27.20;22.72;0
1590;26.88;21.76;0
1591;26.56;20.80;0
1592;26.56;20.16;0
1593;26.24;19.52;0
1594;26.24;19.20;0
1595;26.56;19.84;0
1596;26.88;20.48;0
1597;26.88;20.80;0
1598;27.20;21.12;0
1599;27.20;21.76;0
1600;27.52;21.76;0
1601;27.52;22.40;0
1602;27.84;22.72;0
1603;27.84;22.72;0
1604;28.16;23.04;0
1605;28.16;23.04;0
1606;28.16;23.04;0
1607;28.16;23.36;0
1608;28.48;23.36;0
1609;28.48;23.68;0
1610;28.48;23.68;0
1611;28.80;24.00;0
1612;28.80;24.00;0
1613;28.80;24.00;0
1614;29.12;24.00;0
1615;29.12;24.32;0
1616;29.12;24.64;0
1617;29.12;24.64;0
1618;29.12;24.64;0
1619;29.12;24.64;0
1620;28.80;23.68;0
1621;28.80;23.04;0
1622;29.12;24.00;0
1623;29.12;23.68;0
1624;28.80;23.04;0
1625;28.80;22.40;0
1626;28.48;22.40;0
1627;28.48;22.72;0
1628;28.48;22.40;0
1629;28.16;21.76;0
1630;27.84;21.12;0
1631;28.16;21.44;0
1632;28.48;22.08;0
1633;28.48;22.08;0
1634;28.48;22.72;0
1635;28.80;22.72;0
1636;29.12;23.36;0
1637;29.12;23.68;0
1638;29.12;24.00;0
1639;29.12;24.00;0
1640;29.12;24.00;0
1641;29.12;24.00;0
1642;29.44;23.68;0
1643;29.44;23.68;0
1644;29.44;24.00;0
1645;29.44;24.00;0
1646;29.44;24.32;0
1647;29.44;24.32;0
1648;29.76;24.64;0
1649;29.76;24.64;0
1650;29.76;24.96;0
1651;29.76;24.96;0
1652;29.76;24.64;0
1653;30.08;24.64;0
1654;30.08;24.32;0
1655;30.08;24.32;0
1656;30.08;24.32;0
1657;30.08;24.32;0
1658;30.08;24.32;0
1659;30.40;24.32;0
1660;30.08;23.68;0
1661;29.44;22.72;0
1662;29.12;22.08;0
1663;29.12;21.44;0
1664;28.80;21.12;0
1665;28.48;20.48;0
1666;28.16;19.84;0
1667;27.84;19.52;0
1668;27.84;19.52;0
1669;28.48;20.48;0
1670;28.48;20.80;0
1671;28.48;21.12;0
1672;28.80;21.76;0
1673;28.80;22.08;0
1674;29.12;22.72;0
1675;29.12;23.04;0
1676;29.12;22.72;0
1677;28.80;21.76;1
1678;28.48;21.12;1
1679;28.48;20.80;1
1680;28.16;20.48;1
1681;28.16;20.16;1
1682;27.84;19.84;1
1683;27.84;19.52;1
1684;27.84;19.52;1
1685;27.52;19.20;1
1686;27.52;19.20;1
1687;27.84;19.20;1
1688;27.84;19.52;1
1689;28.16;19.84;1
1690;28.48;20.80;1
1691;28.48;21.12;1
1692;28.80;21.76;1
1693;29.12;22.40;1
1694;29.12;23.04;1
1695;29.44;23.68;1
1696;29.44;24.32;1
1697;29.76;24.32;1
1698;29.76;24.64;1
1699;29.76;24.64;1
1700;30.08;24.96;1
1701;30.08;24.96;1
1702;30.08;24.96;1
1703;30.08;24.96;1
1704;30.40;24.96;1
1705;30.40;24.64;1
1706;30.40;24.96;1
1707;30.40;24.96;1
1708;30.40;24.64;1
1709;30.40;24.64;1
1710;30.72;24.96;1
1711;30.72;24.64;1
1712;31.04;24.96;1
1713;30.72;24.64;1
1714;30.40;23.68;1
1715;30.08;23.04;1
1716;29.76;22.72;1
1717;29.44;21.76;1
1718;29.12;21.12;1
1719;29.12;20.80;1
1720;29.12;20.48;1
1721;28.80;20.16;1
1722;28.80;20.16;1
1723;29.12;20.48;1
1724;29.12;20.80;1
1725;29.44;21.12;1
1726;29.44;21.12;1
1727;29.44;21.44;1
1728;29.44;21.44;1
1729;29.44;21.44;1
1730;29.44;21.44;1
1731;29.44;21.44;1
1732;30.08;21.76;1
1733;30.08;21.76;1
1734;30.40;22.08;1
1735;30.40;22.40;1
1736;30.40;22.40;1
1737;30.40;22.08;1
1738;30.08;21.76;1
1739;29.76;21.12;1
1740;29.44;20.80;1
1741;29.12;20.48;1
1742;29.12;20.48;1
1743;29.12;20.16;1
1744;28.80;19.84;1
1745;28.80;19.52;1
1746;28.80;19.84;1
1747;28.80;19.52;1
1748;28.80;19.52;1
1749;28.80;19.84;1
1750;28.80;19.84;1
1751;28.80;19.84;1
1752;29.12;20.16;1
1753;29.12;20.16;1
1754;29.12;20.48;1
1755;29.44;20.80;1
1756;29.44;21.12;1
1757;29.76;21.44;1
1758;29.76;21.44;1
1759;30.08;21.76;1
1760;30.08;21.76;1
1761;30.40;21.76;1
1762;30.40;21.76;1
1763;30.40;21.76;1
1764;30.72;22.08;1
1765;30.72;22.40;1
1766;31.04;22.72;1
1767;31.04;22.72;1
1768;30.72;22.40;1
1769;30.72;22.40;1
1770;30.72;22.40;1
1771;30.72;22.40;1
1772;31.04;22.72;1
1773;31.36;22.72;1
1774;31.36;22.72;1
1775;31.68;23.04;1
1776;31.68;23.04;1
1777;32.00;23.36;1
1778;32.00;23.36;1
1779;32.32;23.04;1
1780;32.32;23.36;1
1781;32.64;23.04;1
1782;32.64;23.04;1
1783;32.96;23.04;1
1784;32.96;23.04;1
1785;32.32;22.72;1
1786;32.00;22.08;1
1787;31.68;21.76;1
1788;31.36;21.12;1
1789;31.04;20.80;1
1790;30.72;20.48;1
1791;30.40;20.16;1
1792;30.40;19.84;1
1793;30.08;19.84;1
1794;29.76;19.52;1
1795;29.76;19.20;1
1796;29.76;19.20;1
1797;29.44;19.20;1
1798;29.44;18.88;1
1799;29.12;18.56;1
1800;29.44;18.88;1
1801;29.44;18.88;1
1802;29.76;19.52;1
1803;30.08;19.84;1
1804;30.40;20.48;1
1805;30.72;20.80;1
1806;31.04;21.12;1
1807;31.04;21.12;1
1808;31.36;21.44;1
1809;31.36;21.44;1
1810;31.68;21.76;1
1811;31.68;21.76;1
1812;32.00;22.08;1
1813;32.32;22.08;1
1814;32.00;21.76;1
1815;31.68;21.44;1
1816;31.68;21.44;1
1817;32.00;21.76;1
1818;31.68;21.76;1
1819;31.68;21.44;1
1820;31.36;21.12;1
1821;31.36;21.12;1
1822;31.04;20.80;1
1823;30.72;20.48;1
1824;30.40;20.16;1
1825;30.40;20.16;1
1826;30.08;19.84;1
1827;29.76;19.52;1
1828;29.44;19.20;1
1829;29.44;19.20;1
1830;29.12;18.88;1
1831;29.12;18.56;1
1832;28.80;18.56;1
1833;28.80;18.56;1
1834;28.80;18.56;1
1835;28.48;18.56;1
1836;28.80;18.56;1
1837;28.48;18.56;1
1838;28.80;18.88;1
1839;29.12;18.88;1
1840;29.12;19.20;1
1841;28.80;19.20;1
1842;28.80;19.20;1
1843;28.80;19.20;1
1844;28.48;19.20;1
1845;28.48;18.88;1
1846;28.48;19.20;1
1847;28.16;18.88;1
1848;28.16;18.88;1
1849;27.84;18.56;1
1850;27.84;18.56;1
1851;27.52;18.56;1
1852;27.52;18.56;1
1853;27.52;18.24;1
1854;27.84;18.56;1
1855;28.48;18.56;1
1856;28.80;19.20;1
1857;29.12;19.52;1
1858;29.12;19.84;1
1859;28.80;19.84;1
1860;28.80;19.84;1
1861;28.48;19.52;1
1862;28.48;19.52;1
1863;28.16;19.20;1
1864;28.16;19.20;1
1865;28.16;18.88;1
1866;28.16;18.88;1
1867;27.84;18.88;1
1868;27.84;18.88;1
1869;27.84;18.56;1
1870;27.52;18.56;1
1871;27.52;18.56;1
1872;27.52;18.56;1
1873;27.52;18.24;1
1874;27.20;18.24;1
1875;27.20;18.24;1
1876;27.20;18.24;1
1877;27.20;18.24;1
1878;26.88;18.24;1
1879;26.88;17.92;1
1880;26.88;17.92;1
1881;26.88;17.92;1
1882;26.88;17.92;1
1883;26.88;17.92;1
1884;26.88;17.92;1
1885;26.88;17.92;1
1886;26.88;17.92;1
1887;26.88;18.24;1
1888;26.88;18.24;1
1889;26.88;18.24;1
1890;26.88;18.24;1
1891;26.88;18.24;1
1892;26.88;18.24;1
1893;27.20;18.56;1
1894;27.84;18.88;1
1895;27.52;18.88;1
1896;27.52;19.20;1
1897;28.16;19.52;1
1898;28.48;19.84;1
1899;28.80;20.16;1
1900;28.80;20.48;1
1901;29.12;20.48;1
1902;29.12;20.80;1
1903;29.12;20.80;1
1904;29.12;20.80;1
1905;28.80;20.48;1
1906;28.48;20.48;1
1907;28.48;20.48;1
1908;28.16;20.16;1
1909;27.84;19.84;1
1910;27.84;19.52;1
1911;27.84;19.20;1
1912;27.52;19.20;1
1913;27.52;18.88;1
1914;27.20;18.88;1
1915;27.20;18.56;1
1916;27.20;18.56;1
1917;27.20;18.56;1
1918;27.20;18.24;1
1919;27.20;18.24;1
1920;27.20;18.56;1
1921;27.84;18.88;1
1922;28.16;19.20;1
1923;28.48;19.52;1
1924;28.80;19.84;1
1925;28.80;19.84;1
1926;28.80;20.16;1
1927;29.12;20.48;1
1928;29.44;20.80;1
1929;29.44;20.80;1
1930;29.76;21.12;1
1931;29.76;21.12;1
1932;29.76;21.12;1
1933;30.08;21.12;1
1934;30.08;21.12;1
1935;30.08;21.12;1
1936;30.40;21.12;1
1937;30.40;21.12;1
1938;30.72;21.44;1
1939;30.40;21.44;1
1940;30.08;21.12;1
1941;30.08;21.12;1
1942;29.76;20.80;1
1943;29.76;20.80;1
1944;29.76;20.48;1
1945;29.12;20.16;1
1946;29.12;19.84;1
1947;29.44;19.84;1
1948;29.76;20.16;1
1949;29.76;20.16;1
1950;29.76;20.48;1
1951;29.76;20.48;1
1952;30.40;20.80;1
1953;30.40;20.80;1
1954;30.40;20.80;1
1955;30.08;20.80;1
1956;30.40;20.80;1
1957;30.40;20.80;1
1958;30.08;20.80;1
1959;30.40;21.12;1
1960;30.72;21.12;1
1961;30.72;21.12;1
1962;31.04;21.12;1
1963;31.04;21.12;1
1964;31.04;21.12;1
1965;31.36;21.12;1
1966;31.04;21.44;1
1967;30.72;21.12;1
1968;30.40;21.12;1
1969;30.08;20.80;1
1970;30.08;20.48;1
1971;29.76;20.16;1
1972;29.44;20.16;1
1973;29.44;19.84;1
1974;29.44;19.84;1
1975;29.12;19.52;1
1976;29.12;19.52;1
1977;29.12;19.20;1
1978;29.12;19.20;1
1979;29.44;19.52;1
1980;30.08;19.84;1
1981;29.76;20.16;1
1982;29.76;20.16;1
1983;29.76;20.16;1
1984;30.08;20.48;1
1985;30.40;20.80;1
1986;30.40;20.80;1
1987;30.40;20.80;1
1988;30.72;20.80;1
1989;30.72;21.12;1
1990;31.04;21.12;1
1991;31.04;21.12;1
1992;31.36;21.12;1
1993;31.36;21.44;1
1994;31.68;21.44;1
1995;31.68;21.76;1
1996;31.68;21.76;1
1997;31.04;21.44;1
1998;30.72;21.44;1
1999;30.40;21.12;1
2000;30.40;20.80;1
2001;30.08;20.48;1
2002;29.76;20.48;1
2003;29.76;20.16;1
2004;29.44;19.84;1
2005;29.44;19.84;1
2006;29.44;19.84;1
2007;30.08;19.84;1
2008;30.40;20.16;1
2009;30.72;20.48;1
2010;30.72;20.80;1
2011;30.40;20.48;1
2012;30.08;20.48;1
2013;30.08;20.16;1
2014;30.08;20.16;1
2015;29.76;19.84;1
2016;29.76;19.84;1
2017;29.44;19.52;1
2018;29.44;19.52;1
2019;29.44;19.52;1
2020;29.44;19.84;1
2021;29.76;19.84;1
2022;29.76;20.16;1
2023;29.44;20.16;1
2024;29.44;20.16;1
2025;29.12;20.16;1
2026;29.12;20.16;1
2027;29.12;19.84;1
2028;29.12;19.84;1
2029;29.12;19.84;1
2030;29.12;19.84;1
2031;28.80;19.52;1
2032;28.80;19.52;1
2033;28.48;19.20;1
2034;28.80;19.20;1
2035;28.80;19.20;1
2036;28.80;19.52;1
2037;28.80;19.20;1
2038;28.80;19.52;1
2039;28.80;19.52;1
2040;28.80;19.52;1
2041;28.80;19.52;1
2042;28.80;19.84;1
2043;28.48;19.52;1
2044;28.48;19.84;1
2045;28.48;19.52;1
2046;28.16;19.52;1
2047;28.16;19.52;1
2048;28.48;19.52;1
2049;28.48;19.52;1
2050;28.80;19.84;1
2051;29.12;19.84;1
2052;29.44;20.16;1
2053;29.44;20.16;1
2054;29.12;20.16;1
2055;29.12;20.16;1
2056;28.80;19.84;1
2057;28.48;19.84;1
2058;28.48;19.52;1
2059;28.16;19.20;1
2060;28.16;19.20;1
2061;28.16;19.20;1
2062;27.84;18.88;1
2063;27.84;18.56;1
2064;27.84;18.56;1
2065;27.84;18.56;1
2066;28.16;18.88;1
2067;28.48;18.88;1
2068;28.48;19.20;1
2069;28.80;19.20;1
2070;29.12;19.84;1
2071;29.12;19.84;1
2072;29.12;20.16;1
2073;29.12;20.16;1
2074;28.80;20.16;1
2075;28.80;20.16;1
2076;28.80;20.16;1
2077;28.48;19.84;1
2078;28.48;19.84;1
2079;28.16;19.52;1
2080;28.16;19.52;1
2081;28.16;19.20;1
2082;27.84;19.20;1
2083;27.84;19.20;1
2084;27.84;19.20;1
2085;27.84;19.20;1
2086;27.84;19.20;1
2087;28.16;19.20;1
2088;28.80;19.52;1
2089;28.80;19.84;1
2090;28.80;19.84;1
2091;28.80;19.84;1
2092;29.12;20.16;1
2093;29.12;20.48;1
2094;29.12;20.48;1
2095;29.12;20.48;1
2096;29.12;20.48;1
2097;28.80;20.16;1
2098;29.12;20.16;1
2099;28.80;20.16;1
2100;28.80;19.84;1
2101;28.48;19.84;1
2102;28.48;19.52;1
2103;28.48;19.52;1
2104;28.16;19.52;1
2105;28.16;19.20;1
2106;28.16;19.20;1
2107;28.16;19.20;1
2108;28.16;19.20;1
2109;28.16;19.20;1
2110;28.16;19.20;1
2111;28.16;19.20;1
2112;28.16;19.20;1
2113;27.84;19.20;1
2114;27.84;19.20;1
2115;27.84;19.20;1
2116;27.84;19.20;1
2117;27.84;19.20;1
2118;27.84;19.20;1
2119;27.84;19.20;1
2120;27.84;19.20;1
2121;27.84;19.20;1
2122;27.84;19.20;1
2123;27.84;19.20;1
2124;27.84;19.20;1
2125;27.84;18.88;1
2126;27.84;19.20;1
2127;28.48;19.20;1
2128;28.80;19.52;1
2129;28.80;19.84;1
2130;28.80;19.84;1
2131;28.48;19.84;1
2132;28.48;20.16;1
2133;28.48;19.84;1
2134;28.48;19.84;1
2135;28.16;19.84;1
2136;28.16;19.52;1
2137;28.16;19.52;1
2138;28.16;19.52;1
2139;28.16;19.20;1
2140;28.16;19.20;1
2141;28.16;19.52;1
2142;28.16;19.52;1
2143;27.84;19.20;1
2144;27.84;19.20;1
2145;27.84;19.20;1
2146;27.84;19.20;1
2147;27.84;19.20;1
2148;27.84;19.20;1
2149;27.84;19.20;1
2150;27.84;19.20;1
2151;27.84;19.20;1
2152;27.84;19.20;1
2153;27.52;19.20;1
2154;27.52;18.88;1
2155;27.84;19.20;1
2156;27.84;19.20;1
2157;27.84;19.20;1
2158;27.84;19.20;1
2159;27.52;19.20;1
2160;27.52;19.20;1
2161;27.20;19.20;1
2162;27.20;18.88;1
2163;27.20;18.88;1
2164;27.20;18.88;1
2165;27.20;18.88;0
2166;27.20;18.88;1
2167;27.20;18.88;1
2168;27.20;18.88;1
2169;27.52;18.88;1
2170;27.84;19.20;0
2171;27.84;18.88;0
2172;27.84;19.20;0
2173;27.52;19.20;0
2174;27.84;19.20;0
2175;27.52;19.20;0
2176;27.84;19.20;0
2177;27.84;18.88;0
2178;27.84;18.88;0
2179;27.84;18.88;0
2180;27.84;18.88;0
2181;27.84;18.88;0
2182;27.84;19.20;0
2183;28.16;19.20;0
2184;28.16;19.20;0
2185;28.48;19.20;0
2186;28.80;19.52;0
2187;29.12;19.52;0
2188;29.12;19.84;0
2189;29.12;19.84;0
2190;29.12;19.84;0
2191;29.12;19.84;0
2192;29.12;19.84;0
2193;28.80;19.52;0
2194;28.80;19.52;0
2195;28.80;19.52;0
2196;29.12;19.52;0
2197;29.44;19.52;0
2198;29.76;19.84;0
2199;30.08;20.16;0
2200;30.40;20.16;0
2201;30.72;20.48;0
2202;30.72;20.80;0
2203;30.72;20.80;0
2204;30.72;20.80;0
2205;30.72;20.80;0
2206;30.72;20.80;0
2207;30.40;20.48;0
2208;30.08;20.16;0
2209;30.08;19.84;0
2210;29.76;19.52;0
2211;29.76;19.52;0
2212;29.76;19.20;0
2213;29.76;18.88;0
2214;29.44;18.88;0
2215;29.44;18.88;0
2216;29.44;18.88;0
2217;29.44;18.56;0
2218;29.44;18.88;0
